站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
NJI,23,7,27.5N,121.1E,28,11.8,1.4,5.2,28,11.8,1.4,5.2,24,10.5,1.2,5.4,25,10.5,1.2,5.7
NJI,23,8,27.5N,121.1E,25,13.3,1.4,5.2,25,13.3,1.4,5.2,28,11.8,1.4,5.2,24,10.5,1.2,5.4
NJI,23,9,27.5N,121.1E,26,13.7,1.4,5.2,26,13.7,1.4,5.2,25,13.3,1.4,5.2,28,11.8,1.4,5.2
NJI,23,10,27.5N,121.1E,26,12.5,1.4,5.3,26,12.5,1.4,5.3,26,13.7,1.4,5.2,25,13.3,1.4,5.2
NJI,23,11,27.5N,121.1E,24,10.9,1.4,5.3,24,10.9,1.4,5.3,26,12.5,1.4,5.3,26,13.7,1.4,5.2
NJI,23,12,27.5N,121.1E,25,10.7,1.3,5.5,25,10.7,1.3,5.5,24,10.9,1.4,5.3,26,12.5,1.4,5.3
NJI,23,13,27.5N,121.1E,28,12.3,1.2,5.5,28,12.3,1.2,5.5,25,10.7,1.3,5.5,24,10.9,1.4,5.3
NJI,23,14,27.5N,121.1E,27,11.5,1,5.9,27,11.5,1,5.9,28,12.3,1.2,5.5,25,10.7,1.3,5.5
NJI,23,15,27.5N,121.1E,29,8.7,0.9,5.8,29,8.7,0.9,5.8,27,11.5,1,5.9,28,12.3,1.2,5.5
NJI,23,16,27.5N,121.1E,46,4.5,0.9,5.5,46,4.5,0.9,5.5,29,8.7,0.9,5.8,27,11.5,1,5.9
NJI,23,17,27.5N,121.1E,32,3,1,5.9,32,3,1,5.9,46,4.5,0.9,5.5,29,8.7,0.9,5.8
NJI,23,18,27.5N,121.1E,28,9.7,1.1,5.7,28,9.7,1.1,5.7,32,3,1,5.9,46,4.5,0.9,5.5
NJI,23,19,27.5N,121.1E,30,8.3,1.1,5.5,30,8.3,1.1,5.5,28,9.7,1.1,5.7,32,3,1,5.9
NJI,23,20,27.5N,121.1E,36,6.9,1.2,5.2,36,6.9,1.2,5.2,30,8.3,1.1,5.5,28,9.7,1.1,5.7
NJI,23,21,27.5N,121.1E,49,6.6,1.1,4.9,49,6.6,1.1,4.9,36,6.9,1.2,5.2,30,8.3,1.1,5.5
NJI,23,22,27.5N,121.1E,49,5.1,1.1,5.2,49,5.1,1.1,5.2,49,6.6,1.1,4.9,36,6.9,1.2,5.2
NJI,23,23,27.5N,121.1E,29,8.3,0.9,5.1,29,8.3,0.9,5.1,49,5.1,1.1,5.2,49,6.6,1.1,4.9
NJI,24,0,27.5N,121.1E,45,4.9,1,5.4,45,4.9,1,5.4,29,8.3,0.9,5.1,49,5.1,1.1,5.2
NJI,24,1,27.5N,121.1E,24,7.4,1,5.5,24,7.4,1,5.5,45,4.9,1,5.4,29,8.3,0.9,5.1
NJI,24,2,27.5N,121.1E,29,8,0.9,5.4,29,8,0.9,5.4,24,7.4,1,5.5,45,4.9,1,5.4
NJI,24,3,27.5N,121.1E,27,7,0.9,5.4,27,7,0.9,5.4,29,8,0.9,5.4,24,7.4,1,5.5
NJI,24,4,27.5N,121.1E,27,8.6,0.9,5.6,27,8.6,0.9,5.6,27,7,0.9,5.4,29,8,0.9,5.4
NJI,24,5,27.5N,121.1E,25,9.4,0.9,5.1,25,9.4,0.9,5.1,27,8.6,0.9,5.6,27,7,0.9,5.4
NJI,24,6,27.5N,121.1E,23,9.5,0.9,5.1,23,9.5,0.9,5.1,25,9.4,0.9,5.1,27,8.6,0.9,5.6
NJI,24,7,27.5N,121.1E,25,9.4,1,5,25,9.4,1,5,23,9.5,0.9,5.1,25,9.4,0.9,5.1
NJI,24,8,27.5N,121.1E,25,9.5,1.1,4.8,25,9.5,1.1,4.8,25,9.4,1,5,23,9.5,0.9,5.1
NJI,24,9,27.5N,121.1E,24,10.7,1.1,5,24,10.7,1.1,5,25,9.5,1.1,4.8,25,9.4,1,5
NJI,24,10,27.5N,121.1E,29,10.1,1,5.1,29,10.1,1,5.1,24,10.7,1.1,5,25,9.5,1.1,4.8
NJI,24,11,27.5N,121.1E,30,9.7,0.9,4.6,30,9.7,0.9,4.6,29,10.1,1,5.1,24,10.7,1.1,5
NJI,24,12,27.5N,121.1E,26,9.2,0.9,4.7,26,9.2,0.9,4.7,30,9.7,0.9,4.6,29,10.1,1,5.1
NJI,24,13,27.5N,121.1E,19,9.3,0.9,4.7,19,9.3,0.9,4.7,26,9.2,0.9,4.7,30,9.7,0.9,4.6
NJI,24,14,27.5N,121.1E,27,8.8,0.9,5.2,27,8.8,0.9,5.2,19,9.3,0.9,4.7,26,9.2,0.9,4.7
NJI,24,15,27.5N,121.1E,29,8.4,0.8,4.8,29,8.4,0.8,4.8,27,8.8,0.9,5.2,19,9.3,0.9,4.7
NJI,24,16,27.5N,121.1E,28,8.8,0.8,5.4,28,8.8,0.8,5.4,29,8.4,0.8,4.8,27,8.8,0.9,5.2
NJI,24,17,27.5N,121.1E,29,8.1,0.7,5.6,29,8.1,0.7,5.6,28,8.8,0.8,5.4,29,8.4,0.8,4.8
NJI,24,18,27.5N,121.1E,26,7.9,0.7,6,26,7.9,0.7,6,29,8.1,0.7,5.6,28,8.8,0.8,5.4
NJI,24,19,27.5N,121.1E,27,7.7,0.7,5.7,27,7.7,0.7,5.7,26,7.9,0.7,6,29,8.1,0.7,5.6
NJI,24,20,27.5N,121.1E,32,6.5,0.8,5.6,32,6.5,0.8,5.6,27,7.7,0.7,5.7,26,7.9,0.7,6
NJI,24,21,27.5N,121.1E,33,6.1,0.9,5.4,33,6.1,0.9,5.4,32,6.5,0.8,5.6,27,7.7,0.7,5.7
NJI,24,22,27.5N,121.1E,34,7,0.8,4.9,34,7,0.8,4.9,33,6.1,0.9,5.4,32,6.5,0.8,5.6
NJI,24,23,27.5N,121.1E,33,7.1,0.8,5.2,33,7.1,0.8,5.2,34,7,0.8,4.9,33,6.1,0.9,5.4
NJI,25,0,27.5N,121.1E,27,7.5,0.7,5.5,27,7.5,0.7,5.5,33,7.1,0.8,5.2,34,7,0.8,4.9
NJI,25,1,27.5N,121.1E,27,7.5,0.8,5.6,27,7.5,0.8,5.6,27,7.5,0.7,5.5,33,7.1,0.8,5.2
NJI,25,2,27.5N,121.1E,25,7.2,0.7,5.8,25,7.2,0.7,5.8,27,7.5,0.8,5.6,27,7.5,0.7,5.5
NJI,25,3,27.5N,121.1E,25,7.6,0.7,5.8,25,7.6,0.7,5.8,25,7.2,0.7,5.8,27,7.5,0.8,5.6
NJI,25,4,27.5N,121.1E,26,7.2,0.7,5.9,26,7.2,0.7,5.9,25,7.6,0.7,5.8,25,7.2,0.7,5.8
NJI,25,5,27.5N,121.1E,31,1.3,0.7,6,31,1.3,0.7,6,26,7.2,0.7,5.9,25,7.6,0.7,5.8
NJI,25,6,27.5N,121.1E,31,1.7,0.7,5.9,31,1.7,0.7,5.9,31,1.3,0.7,6,26,7.2,0.7,5.9
NJI,25,7,27.5N,121.1E,32,3.2,0.7,5.7,32,3.2,0.7,5.7,31,1.7,0.7,5.9,31,1.3,0.7,6
NJI,25,8,27.5N,121.1E,14,2.9,0.8,5.7,14,2.9,0.8,5.7,32,3.2,0.7,5.7,31,1.7,0.7,5.9
NJI,25,9,27.5N,121.1E,358,1.3,0.8,5.4,358,1.3,0.8,5.4,14,2.9,0.8,5.7,32,3.2,0.7,5.7
NJI,25,10,27.5N,121.1E,20,1.1,0.8,5.4,20,1.1,0.8,5.4,358,1.3,0.8,5.4,14,2.9,0.8,5.7
NJI,25,11,27.5N,121.1E,27,1.2,0.8,5.5,27,1.2,0.8,5.5,20,1.1,0.8,5.4,358,1.3,0.8,5.4
NJI,25,12,27.5N,121.1E,16,2.2,0.8,5.4,16,2.2,0.8,5.4,27,1.2,0.8,5.5,20,1.1,0.8,5.4
NJI,25,13,27.5N,121.1E,357,2.4,0.8,5.2,357,2.4,0.8,5.2,16,2.2,0.8,5.4,27,1.2,0.8,5.5
NJI,25,14,27.5N,121.1E,59,0.9,0.8,5.6,59,0.9,0.8,5.6,357,2.4,0.8,5.2,16,2.2,0.8,5.4
NJI,25,15,27.5N,121.1E,9,1.8,0.8,5.5,9,1.8,0.8,5.5,59,0.9,0.8,5.6,357,2.4,0.8,5.2
NJI,25,16,27.5N,121.1E,41,1.4,0.7,5.5,41,1.4,0.7,5.5,9,1.8,0.8,5.5,59,0.9,0.8,5.6
NJI,25,17,27.5N,121.1E,49,1,0.7,5.5,49,1,0.7,5.5,41,1.4,0.7,5.5,9,1.8,0.8,5.5
NJI,25,18,27.5N,121.1E,36,1.5,0.8,5.5,36,1.5,0.8,5.5,49,1,0.7,5.5,41,1.4,0.7,5.5
NJI,25,19,27.5N,121.1E,131,5.6,0.8,5.2,131,5.6,0.8,5.2,36,1.5,0.8,5.5,49,1,0.7,5.5
NJI,25,20,27.5N,121.1E,130,7.1,0.8,5.1,130,7.1,0.8,5.1,131,5.6,0.8,5.2,36,1.5,0.8,5.5
NJI,25,21,27.5N,121.1E,119,6.1,0.8,5,119,6.1,0.8,5,130,7.1,0.8,5.1,131,5.6,0.8,5.2
NJI,25,22,27.5N,121.1E,101,6.7,0.9,5,101,6.7,0.9,5,119,6.1,0.8,5,130,7.1,0.8,5.1
NJI,25,23,27.5N,121.1E,84,5.1,0.8,4.9,84,5.1,0.8,4.9,101,6.7,0.9,5,119,6.1,0.8,5
NJI,26,0,27.5N,121.1E,108,7.7,0.8,5,108,7.7,0.8,5,84,5.1,0.8,4.9,101,6.7,0.9,5
NJI,26,1,27.5N,121.1E,140,6.3,0.8,5.2,140,6.3,0.8,5.2,108,7.7,0.8,5,84,5.1,0.8,4.9
NJI,26,2,27.5N,121.1E,152,4.5,0.8,5.4,152,4.5,0.8,5.4,140,6.3,0.8,5.2,108,7.7,0.8,5
NJI,26,3,27.5N,121.1E,149,5.8,0.8,5.5,149,5.8,0.8,5.5,152,4.5,0.8,5.4,140,6.3,0.8,5.2
NJI,26,4,27.5N,121.1E,166,3.9,0.7,5.3,166,3.9,0.7,5.3,149,5.8,0.8,5.5,152,4.5,0.8,5.4
NJI,26,5,27.5N,121.1E,157,4.7,0.8,5.5,157,4.7,0.8,5.5,166,3.9,0.7,5.3,149,5.8,0.8,5.5
NJI,26,6,27.5N,121.1E,177,3.9,0.8,5.4,177,3.9,0.8,5.4,157,4.7,0.8,5.5,166,3.9,0.7,5.3
NJI,26,7,27.5N,121.1E,201,3.1,0.8,5.4,201,3.1,0.8,5.4,177,3.9,0.8,5.4,157,4.7,0.8,5.5
NJI,26,8,27.5N,121.1E,219,3.8,0.8,5.3,219,3.8,0.8,5.3,201,3.1,0.8,5.4,177,3.9,0.8,5.4
NJI,26,9,27.5N,121.1E,226,3.4,0.8,5.6,226,3.4,0.8,5.6,219,3.8,0.8,5.3,201,3.1,0.8,5.4
NJI,26,10,27.5N,121.1E,235,1.5,0.8,5.3,235,1.5,0.8,5.3,226,3.4,0.8,5.6,219,3.8,0.8,5.3
NJI,26,11,27.5N,121.1E,258,0.4,0.7,5.2,258,0.4,0.7,5.2,235,1.5,0.8,5.3,226,3.4,0.8,5.6
NJI,26,12,27.5N,121.1E,323,3,0.8,5.2,323,3,0.8,5.2,258,0.4,0.7,5.2,235,1.5,0.8,5.3
NJI,26,13,27.5N,121.1E,253,0.8,0.7,5.2,253,0.8,0.7,5.2,323,3,0.8,5.2,258,0.4,0.7,5.2
NJI,26,14,27.5N,121.1E,175,2.1,0.7,5.3,175,2.1,0.7,5.3,253,0.8,0.7,5.2,323,3,0.8,5.2
NJI,26,15,27.5N,121.1E,222,0.8,0.6,5.2,222,0.8,0.6,5.2,175,2.1,0.7,5.3,253,0.8,0.7,5.2
NJI,26,16,27.5N,121.1E,206,1.5,0.6,5.3,206,1.5,0.6,5.3,222,0.8,0.6,5.2,175,2.1,0.7,5.3
NJI,26,17,27.5N,121.1E,178,2.5,0.6,5.5,178,2.5,0.6,5.5,206,1.5,0.6,5.3,222,0.8,0.6,5.2
NJI,26,18,27.5N,121.1E,176,2.3,0.6,5.7,176,2.3,0.6,5.7,178,2.5,0.6,5.5,206,1.5,0.6,5.3
NJI,26,19,27.5N,121.1E,152,2.4,0.7,5.8,152,2.4,0.7,5.8,176,2.3,0.6,5.7,178,2.5,0.6,5.5
NJI,26,20,27.5N,121.1E,163,3,0.6,5.7,163,3,0.6,5.7,152,2.4,0.7,5.8,176,2.3,0.6,5.7
NJI,26,21,27.5N,121.1E,174,1.7,0.5,5.7,174,1.7,0.5,5.7,163,3,0.6,5.7,152,2.4,0.7,5.8
NJI,26,22,27.5N,121.1E,175,2.2,0.6,5.9,175,2.2,0.6,5.9,174,1.7,0.5,5.7,163,3,0.6,5.7
NJI,26,23,27.5N,121.1E,157,2,0.6,5.7,157,2,0.6,5.7,175,2.2,0.6,5.9,174,1.7,0.5,5.7
NJI,27,0,27.5N,121.1E,155,2.2,0.7,5.3,155,2.2,0.7,5.3,157,2,0.6,5.7,175,2.2,0.6,5.9
NJI,27,1,27.5N,121.1E,123,1.1,0.7,5.5,123,1.1,0.7,5.5,155,2.2,0.7,5.3,157,2,0.6,5.7
NJI,27,2,27.5N,121.1E,128,1.1,0.7,5.4,128,1.1,0.7,5.4,123,1.1,0.7,5.5,155,2.2,0.7,5.3
NJI,27,3,27.5N,121.1E,225,2,0.8,6,225,2,0.8,6,128,1.1,0.7,5.4,123,1.1,0.7,5.5
NJI,27,4,27.5N,121.1E,255,1.5,0.7,5.9,255,1.5,0.7,5.9,225,2,0.8,6,128,1.1,0.7,5.4
NJI,27,5,27.5N,121.1E,213,1.9,0.7,6.1,213,1.9,0.7,6.1,255,1.5,0.7,5.9,225,2,0.8,6
NJI,27,6,27.5N,121.1E,206,1.8,0.8,6.7,206,1.8,0.8,6.7,213,1.9,0.7,6.1,255,1.5,0.7,5.9
NJI,27,7,27.5N,121.1E,219,1.9,0.8,7.3,219,1.9,0.8,7.3,206,1.8,0.8,6.7,213,1.9,0.7,6.1
NJI,27,8,27.5N,121.1E,278,1.1,0.9,7.9,278,1.1,0.9,7.9,219,1.9,0.8,7.3,206,1.8,0.8,6.7
NJI,27,9,27.5N,121.1E,280,2.1,0.9,7.7,280,2.1,0.9,7.7,278,1.1,0.9,7.9,219,1.9,0.8,7.3
NJI,27,10,27.5N,121.1E,79,0.4,1,7.7,79,0.4,1,7.7,280,2.1,0.9,7.7,278,1.1,0.9,7.9
NJI,27,11,27.5N,121.1E,21,2.1,0.9,7.4,21,2.1,0.9,7.4,79,0.4,1,7.7,280,2.1,0.9,7.7
NJI,27,12,27.5N,121.1E,58,1.7,0.9,6.9,58,1.7,0.9,6.9,21,2.1,0.9,7.4,79,0.4,1,7.7
NJI,27,13,27.5N,121.1E,37,1.7,0.8,6.5,37,1.7,0.8,6.5,58,1.7,0.9,6.9,21,2.1,0.9,7.4
NJI,27,14,27.5N,121.1E,56,2,0.9,6.7,56,2,0.9,6.7,37,1.7,0.8,6.5,58,1.7,0.9,6.9
NJI,27,15,27.5N,121.1E,121,1.4,0.9,7.1,121,1.4,0.9,7.1,56,2,0.9,6.7,37,1.7,0.8,6.5
NJI,27,16,27.5N,121.1E,111,2.8,0.9,7.2,111,2.8,0.9,7.2,121,1.4,0.9,7.1,56,2,0.9,6.7
NJI,27,17,27.5N,121.1E,155,3.6,0.8,7.2,155,3.6,0.8,7.2,111,2.8,0.9,7.2,121,1.4,0.9,7.1
NJI,27,18,27.5N,121.1E,111,2.9,0.9,7.4,111,2.9,0.9,7.4,155,3.6,0.8,7.2,111,2.8,0.9,7.2
NJI,27,19,27.5N,121.1E,90,1.9,0.8,7.4,90,1.9,0.8,7.4,111,2.9,0.9,7.4,155,3.6,0.8,7.2
NJI,27,20,27.5N,121.1E,106,2.6,0.8,7.4,106,2.6,0.8,7.4,90,1.9,0.8,7.4,111,2.9,0.9,7.4
NJI,27,21,27.5N,121.1E,155,2.4,1,7.7,155,2.4,1,7.7,106,2.6,0.8,7.4,90,1.9,0.8,7.4
NJI,27,22,27.5N,121.1E,171,3.2,0.8,7.4,171,3.2,0.8,7.4,155,2.4,1,7.7,106,2.6,0.8,7.4
NJI,27,23,27.5N,121.1E,180,2.8,0.9,7.4,180,2.8,0.9,7.4,171,3.2,0.8,7.4,155,2.4,1,7.7
NJI,28,0,27.5N,121.1E,180,2.7,0.8,7.1,180,2.7,0.8,7.1,180,2.8,0.9,7.4,171,3.2,0.8,7.4
NJI,28,1,27.5N,121.1E,194,3.7,0.8,6.7,194,3.7,0.8,6.7,180,2.7,0.8,7.1,180,2.8,0.9,7.4
NJI,28,2,27.5N,121.1E,201,3.1,0.8,7,201,3.1,0.8,7,194,3.7,0.8,6.7,180,2.7,0.8,7.1
NJI,28,3,27.5N,121.1E,200,3.6,0.9,7,200,3.6,0.9,7,201,3.1,0.8,7,194,3.7,0.8,6.7
NJI,28,4,27.5N,121.1E,192,3.7,0.8,6.7,192,3.7,0.8,6.7,200,3.6,0.9,7,201,3.1,0.8,7
NJI,28,5,27.5N,121.1E,201,3.9,0.9,6.4,201,3.9,0.9,6.4,192,3.7,0.8,6.7,200,3.6,0.9,7
NJI,28,6,27.5N,121.1E,180,4.4,0.8,6,180,4.4,0.8,6,201,3.9,0.9,6.4,192,3.7,0.8,6.7
NJI,28,7,27.5N,121.1E,180,4.6,0.9,6.3,180,4.6,0.9,6.3,180,4.4,0.8,6,201,3.9,0.9,6.4
NJI,28,8,27.5N,121.1E,185,4.8,0.8,6.3,185,4.8,0.8,6.3,180,4.6,0.9,6.3,180,4.4,0.8,6
NJI,28,9,27.5N,121.1E,189,4.7,0.8,6.4,189,4.7,0.8,6.4,185,4.8,0.8,6.3,180,4.6,0.9,6.3
NJI,28,10,27.5N,121.1E,195,5.3,0.7,6.4,195,5.3,0.7,6.4,189,4.7,0.8,6.4,185,4.8,0.8,6.3
NJI,28,11,27.5N,121.1E,200,4.7,0.7,5.8,200,4.7,0.7,5.8,195,5.3,0.7,6.4,189,4.7,0.8,6.4
NJI,28,12,27.5N,121.1E,207,5.3,0.7,6,207,5.3,0.7,6,200,4.7,0.7,5.8,195,5.3,0.7,6.4
NJI,28,13,27.5N,121.1E,205,5.3,0.8,6.2,205,5.3,0.8,6.2,207,5.3,0.7,6,200,4.7,0.7,5.8
NJI,28,14,27.5N,121.1E,206,5.6,0.7,5.4,206,5.6,0.7,5.4,205,5.3,0.8,6.2,207,5.3,0.7,6
NJI,28,15,27.5N,121.1E,199,5.5,0.7,4.8,199,5.5,0.7,4.8,206,5.6,0.7,5.4,205,5.3,0.8,6.2
NJI,28,16,27.5N,121.1E,196,6.3,0.8,5.2,196,6.3,0.8,5.2,199,5.5,0.7,4.8,206,5.6,0.7,5.4
NJI,28,17,27.5N,121.1E,197,5.3,0.8,5.1,197,5.3,0.8,5.1,196,6.3,0.8,5.2,199,5.5,0.7,4.8
NJI,28,18,27.5N,121.1E,196,5.8,0.9,4.8,196,5.8,0.9,4.8,197,5.3,0.8,5.1,196,6.3,0.8,5.2
NJI,28,19,27.5N,121.1E,194,6.8,0.8,5.2,194,6.8,0.8,5.2,196,5.8,0.9,4.8,197,5.3,0.8,5.1
NJI,28,20,27.5N,121.1E,198,6.6,0.9,4.9,198,6.6,0.9,4.9,194,6.8,0.8,5.2,196,5.8,0.9,4.8
NJI,28,21,27.5N,121.1E,200,6.7,0.9,4.9,200,6.7,0.9,4.9,198,6.6,0.9,4.9,194,6.8,0.8,5.2
NJI,28,22,27.5N,121.1E,196,6.2,0.9,4.6,196,6.2,0.9,4.6,200,6.7,0.9,4.9,198,6.6,0.9,4.9
NJI,28,23,27.5N,121.1E,194,6.3,0.9,5.2,194,6.3,0.9,5.2,196,6.2,0.9,4.6,200,6.7,0.9,4.9
NJI,29,0,27.5N,121.1E,183,8,1,5.3,183,8,1,5.3,194,6.3,0.9,5.2,196,6.2,0.9,4.6
NJI,29,1,27.5N,121.1E,190,7.3,0.9,5,190,7.3,0.9,5,183,8,1,5.3,194,6.3,0.9,5.2
NJI,29,2,27.5N,121.1E,192,6.5,0.9,4.9,192,6.5,0.9,4.9,190,7.3,0.9,5,183,8,1,5.3
NJI,29,3,27.5N,121.1E,199,5.5,1,4.8,199,5.5,1,4.8,192,6.5,0.9,4.9,190,7.3,0.9,5
NJI,29,4,27.5N,121.1E,197,6.8,1,4.6,197,6.8,1,4.6,199,5.5,1,4.8,192,6.5,0.9,4.9
NJI,29,5,27.5N,121.1E,201,7,1,4.5,201,7,1,4.5,197,6.8,1,4.6,199,5.5,1,4.8
NJI,29,6,27.5N,121.1E,199,6.9,1.1,4.6,199,6.9,1.1,4.6,201,7,1,4.5,197,6.8,1,4.6
NJI,29,7,27.5N,121.1E,199,7.3,1.1,5,199,7.3,1.1,5,199,6.9,1.1,4.6,201,7,1,4.5
NJI,29,8,27.5N,121.1E,203,7.2,1.1,4.7,203,7.2,1.1,4.7,199,7.3,1.1,5,199,6.9,1.1,4.6
NJI,29,9,27.5N,121.1E,201,7.2,1.2,4.8,201,7.2,1.2,4.8,203,7.2,1.1,4.7,199,7.3,1.1,5
NJI,29,10,27.5N,121.1E,203,7.6,1.2,5.2,203,7.6,1.2,5.2,201,7.2,1.2,4.8,203,7.2,1.1,4.7
NJI,29,11,27.5N,121.1E,205,6.8,1.1,4.9,205,6.8,1.1,4.9,203,7.6,1.2,5.2,201,7.2,1.2,4.8
NJI,29,12,27.5N,121.1E,211,8.3,1.2,4.9,211,8.3,1.2,4.9,205,6.8,1.1,4.9,203,7.6,1.2,5.2
NJI,29,13,27.5N,121.1E,200,7.7,1.2,5.2,200,7.7,1.2,5.2,211,8.3,1.2,4.9,205,6.8,1.1,4.9
NJI,29,14,27.5N,121.1E,199,8.1,1.2,4.8,199,8.1,1.2,4.8,200,7.7,1.2,5.2,211,8.3,1.2,4.9
NJI,29,15,27.5N,121.1E,199,8.5,1.2,4.8,199,8.5,1.2,4.8,199,8.1,1.2,4.8,200,7.7,1.2,5.2
NJI,29,16,27.5N,121.1E,206,6,1.2,4.6,206,6,1.2,4.6,199,8.5,1.2,4.8,199,8.1,1.2,4.8
NJI,29,17,27.5N,121.1E,197,7.3,1.1,4.6,197,7.3,1.1,4.6,206,6,1.2,4.6,199,8.5,1.2,4.8
NJI,29,18,27.5N,121.1E,191,6.5,1.1,5,191,6.5,1.1,5,197,7.3,1.1,4.6,206,6,1.2,4.6
NJI,29,19,27.5N,121.1E,195,8.2,1.1,5.1,195,8.2,1.1,5.1,191,6.5,1.1,5,197,7.3,1.1,4.6
NJI,29,20,27.5N,121.1E,195,6.9,1,4.7,195,6.9,1,4.7,195,8.2,1.1,5.1,191,6.5,1.1,5
NJI,29,21,27.5N,121.1E,195,7.6,1,4.8,195,7.6,1,4.8,195,6.9,1,4.7,195,8.2,1.1,5.1
NJI,29,22,27.5N,121.1E,197,6.8,1,5,197,6.8,1,5,195,7.6,1,4.8,195,6.9,1,4.7
NJI,29,23,27.5N,121.1E,192,6.7,1,5,192,6.7,1,5,197,6.8,1,5,195,7.6,1,4.8
NJI,30,0,27.5N,121.1E,194,7.8,1,5.3,194,7.8,1,5.3,192,6.7,1,5,197,6.8,1,5
NJI,30,1,27.5N,121.1E,198,7.3,1,4.9,198,7.3,1,4.9,194,7.8,1,5.3,192,6.7,1,5
NJI,30,2,27.5N,121.1E,196,7.4,1.1,4.8,196,7.4,1.1,4.8,198,7.3,1,4.9,194,7.8,1,5.3
NJI,30,3,27.5N,121.1E,195,7,1.1,4.9,195,7,1.1,4.9,196,7.4,1.1,4.8,198,7.3,1,4.9
NJI,30,4,27.5N,121.1E,198,7.4,1.1,4.6,198,7.4,1.1,4.6,195,7,1.1,4.9,196,7.4,1.1,4.8
NJI,30,5,27.5N,121.1E,208,7.9,1.1,5,208,7.9,1.1,5,198,7.4,1.1,4.6,195,7,1.1,4.9
NJI,30,6,27.5N,121.1E,209,6.3,1.1,4.8,209,6.3,1.1,4.8,208,7.9,1.1,5,198,7.4,1.1,4.6
NJI,30,7,27.5N,121.1E,197,4.9,1.1,4.9,197,4.9,1.1,4.9,209,6.3,1.1,4.8,208,7.9,1.1,5
NJI,30,8,27.5N,121.1E,205,6,1.1,4.7,205,6,1.1,4.7,197,4.9,1.1,4.9,209,6.3,1.1,4.8
NJI,30,9,27.5N,121.1E,201,6.8,1,4.6,201,6.8,1,4.6,205,6,1.1,4.7,197,4.9,1.1,4.9
NJI,30,10,27.5N,121.1E,201,6.7,1,5,201,6.7,1,5,201,6.8,1,4.6,205,6,1.1,4.7
NJI,30,11,27.5N,121.1E,209,7.9,1.1,5.4,209,7.9,1.1,5.4,201,6.7,1,5,201,6.8,1,4.6
NJI,30,12,27.5N,121.1E,206,5.7,1.1,4.8,206,5.7,1.1,4.8,209,7.9,1.1,5.4,201,6.7,1,5
NJI,30,13,27.5N,121.1E,199,7,1,5.1,199,7,1,5.1,206,5.7,1.1,4.8,209,7.9,1.1,5.4
NJI,30,14,27.5N,121.1E,197,6.8,1.1,4.9,197,6.8,1.1,4.9,199,7,1,5.1,206,5.7,1.1,4.8
NJI,30,15,27.5N,121.1E,197,6.6,1.2,4.9,197,6.6,1.2,4.9,197,6.8,1.1,4.9,199,7,1,5.1
NJI,30,16,27.5N,121.1E,191,7.8,1.1,4.7,191,7.8,1.1,4.7,197,6.6,1.2,4.9,197,6.8,1.1,4.9
NJI,30,17,27.5N,121.1E,200,6,1.1,5,200,6,1.1,5,191,7.8,1.1,4.7,197,6.6,1.2,4.9
NJI,30,18,27.5N,121.1E,195,5.8,0.9,4.9,195,5.8,0.9,4.9,200,6,1.1,5,191,7.8,1.1,4.7
NJI,30,19,27.5N,121.1E,198,6.8,0.9,5.3,198,6.8,0.9,5.3,195,5.8,0.9,4.9,200,6,1.1,5
NJI,30,20,27.5N,121.1E,208,5.8,1,5.5,208,5.8,1,5.5,198,6.8,0.9,5.3,195,5.8,0.9,4.9
NJI,30,21,27.5N,121.1E,199,3.3,1,5.7,199,3.3,1,5.7,208,5.8,1,5.5,198,6.8,0.9,5.3
NJI,30,22,27.5N,121.1E,190,4.9,0.9,5.6,190,4.9,0.9,5.6,199,3.3,1,5.7,208,5.8,1,5.5
NJI,30,23,27.5N,121.1E,215,4,0.9,5.7,215,4,0.9,5.7,190,4.9,0.9,5.6,199,3.3,1,5.7
NJI,1,0,27.5N,121.1E,198,3.7,0.8,5.5,198,3.7,0.8,5.5,215,4,0.9,5.7,190,4.9,0.9,5.6
NJI,1,1,27.5N,121.1E,208,4.2,0.8,5.6,208,4.2,0.8,5.6,198,3.7,0.8,5.5,215,4,0.9,5.7
NJI,1,2,27.5N,121.1E,204,4.7,0.9,5.5,204,4.7,0.9,5.5,208,4.2,0.8,5.6,198,3.7,0.8,5.5
NJI,1,3,27.5N,121.1E,199,4.3,0.8,5,199,4.3,0.8,5,204,4.7,0.9,5.5,208,4.2,0.8,5.6
NJI,1,4,27.5N,121.1E,194,4.2,0.7,5,194,4.2,0.7,5,199,4.3,0.8,5,204,4.7,0.9,5.5
NJI,1,5,27.5N,121.1E,183,6.5,0.8,4.9,183,6.5,0.8,4.9,194,4.2,0.7,5,199,4.3,0.8,5
NJI,1,6,27.5N,121.1E,194,4,0.8,5.2,194,4,0.8,5.2,183,6.5,0.8,4.9,194,4.2,0.7,5
NJI,1,7,27.5N,121.1E,200,3.5,0.9,5.3,200,3.5,0.9,5.3,194,4,0.8,5.2,183,6.5,0.8,4.9
NJI,1,8,27.5N,121.1E,208,3.1,0.8,5,208,3.1,0.8,5,200,3.5,0.9,5.3,194,4,0.8,5.2
